Query,Execution Times
Query 1,1589251995,1928627252,1531579732,1565757274,1480045795,1967733144,1385480165,1280027866,1281003713,1271529674,1722997665,1303954839,1404231548,1273120164,1283280849,1700648069,1302213430,1278879880,1277084589,1275524616,1660295248,1276027441,1262053012,1280879259,1270754575,1679697990,1293807268,1282855510,1297135829,1285701036
Query 2,1380062103,1416354656,1128973960,1127670764,1122601270,1121233701,1496350526,1133192539,1110915422,1107527256,1105858087,1108350276,1476599931,1131017208,1110669612,1133891582,1119686126,1123229265,1463777780,1124809026,1124829530,1107755422,1118227958,1119048833,1504504442,1117434740,1108893394,1110173463,1129766702,1111361742
Query 3,1508355617,1128750324,1107449054,1110493421,1112098693,1102489233,1485793828,1122581720,1105580806,1219911575,1150634288,1143363475,1490004062,1101198434,1109663248,1115062713,1108051300,1307700395,1378922224,1127964496,1104115009,1107837438,1115735530,1335916519,1301564455,1104269027,1101055145,1131400823,1114732265,1342600584
Query 4,4378925561,4980332136,4612843513,4537550926,4901803493,4623060941,4521450042,4769472837,4572870969,4522778987,4741633415,4354307651,4717573165,4756740331,4319276332,4843578100,4752817153,4315832853,4747751474,4763236284,4284868717,5512318611,5458313941,5154546976,5100237369,4916510105,4920304298,4541993141,5743960857,5051236867
