Query,Execution Times
Query 1,860540390,882327318,896234035,1108294486,1123520135,887413024,864721298,868702650,871669530,862851858,939820766,1280020713,883630752,883534669,1277835130,2122229099,1201501369,1743878364,990530729,1021336078,1540147066,1086392164,1355065345,964596033,1099195003,1271948814,1134408235,1323521852,1424054861,1163773775
Query 2,878988742,922474622,863070249,828781604,1197820425,1079831123,762654781,764039993,754966497,781028985,773506402,767669439,765333652,1115797042,782305240,766089916,777080774,796303510,764802217,756486177,759062290,787217617,1097010374,783831834,764502525,757970809,759408473,760952711,752004861,755199909
Query 3,1056546449,883524417,761407613,769007205,754571676,757126331,751100063,761491775,759722948,1099757194,780784368,759298563,751525878,764298915,752448558,749197721,750670909,785754442,1087952136,769416570,754797935,761656999,756333351,751697778,755013227,752170324,926778793,1000576972,756010770,757989645
Query 4,2886322498,3344074487,2863653421,3323276758,2876319169,2886225223,3300052404,2897265434,3368209362,2864675760,3305151700,2900967359,3620270252,3139204025,3610885620,3490889310,3893442869,3707745313,4064493417,4559000492,5367456197,3482706785,2855329990,3077388048,3175668716,2820644378,3205319166,2777450799,3307670831,3626096963
