Query,Execution Times
Query 1,957373142,1294365882,1148654937,998973608,1029128551,1092654466,933292388,889633178,1339052915,1059019327,1035931587,941522598,1031502962,955715894,1052283525,1678476095,885045051,997485399,963958740,899874925,967514514,1191003799,1413998603,1061130046,1015821456,1000218868,1013731002,1291083097,1215739488,1652968883
Query 2,934609174,933881044,555003643,429361820,379459142,379284858,383022069,377116918,526308059,435040473,382616043,381496429,380511522,382583379,385092973,376119613,375790119,395948171,382684469,381393432,377882719,399483919,373925209,380174875,376566648,383213281,523905515,422592163,374650716,393230438
Query 3,394734144,427088022,379156351,404162883,377881765,372527360,381486415,377775669,381089687,377258062,369891405,372418880,371434450,404494285,569134712,404380083,394417762,425230026,384107589,476292848,385075092,383456945,381211280,385942935,451374530,383995056,385022163,385406970,374872207,385988712
Query 4,1751782417,1407229185,1394263982,1387266159,1394989728,1676361083,1387849092,1391024589,1503254413,2201891899,1455441713,1444000005,1442071199,1429038047,1914311170,1450674533,1430289745,1446936845,1873766183,1481339216,1451151847,1442524194,1473434209,1872870206,1430693626,1445998668,1435270071,1831553936,1482220888,1422695875
