Query,Execution Times
Query 1,4042176485,2885519742,2778022050,2811115503,2887024402,2802799463,2791844844,2797638416,2809541225,2814538478,2827561616,2838453054,2842264175,2884119033,2821884632,2850383043,2932601451,2906627655,2896290540,2837487697,2977810621,2782947778,2775137186,2789883136,2770816564,2768525362,2775823831,2776441335,2785753965,2791843652
Query 2,2502626895,2432589769,2435821771,2403577566,2399878025,2403633356,2398931503,2405037879,2414402723,2406886577,2406510829,2418591976,2421245098,2392400026,2438234090,2407012224,2352528095,2380276203,2395325422,2404845476,2392153978,2408897876,2414402246,2402782201,2380601167,2368638277,2379629373,2365212202,2396226167,3028395652
Query 3,2719006538,2436061382,2826331138,2594797849,2420151233,2422250509,2419446229,2537322759,2472326517,2361429691,2369354009,2367578983,2404374837,2377077579,2362273693,2374703645,2369139671,2367326498,2374783754,2355658292,2359991073,2391357660,2360243797,2386335611,2371121883,2382427453,2364063501,2359236717,2346960783,2376029014
Query 4,7937684059,6827600002,7337552309,8627153396,7184293985,6028715372,6173154115,6572599411,6157802343,8397031068,7344357967,6176755666,6151007175,6065674304,6249623298,6165032386,5963483810,5982555627,6241754531,7876252174,6124975919,6234575271,6179432392,6178887844,6141780853,6141949653,6132683277,6220997095,6172729969,6129308462
